time[s],position_ego[m],position_pre[m],speed_ego[m/s],speed_pre[m/s],acceleration_ego[m/s2],headway[m],deltav[m/s],engine_throttle,engine_brake,Controller_throttle,Controller_brake
55.389717,"[298.1595153808594, 7.873615264892578, 0.0]","[299.5665283203125, 4.5, 0.0]",8.31732955082668,6.036201000213623,0.254652678910805,1.4162585043352847,-2.2770478223217054,0.09222080931067467,0.0,0.09222080931067467,0.0
55.410389,"[298.32574462890625, 7.875965118408203, 0.0]","[299.68603515625, 4.5, 0.0]",8.322157299303404,6.040599822998047,0.2413874238362368,1.3703790578039874,-2.2811285506130563,0.08745124563574791,0.0,0.08745124563574791,0.0
55.42964,"[298.4920654296875, 7.878385543823242, 0.0]","[299.8066101074219, 4.5, 0.0]",8.327004486097994,6.04611349105835,0.2423593397295143,1.322018859476689,-2.281557476305357,0.08779988624155521,0.0,0.08779988624155521,0.0
55.450197,"[298.6584777832031, 7.880876541137695, 0.0]","[299.9288024902344, 4.5, 0.0]",8.33186103856576,6.051702499389648,0.24282762338829755,1.2746557874312872,-2.2808909950396448,0.08796798065304756,0.0,0.08796798065304756,0.0
55.469094,"[298.82501220703125, 7.883439540863037, 0.0]","[300.04937744140625, 4.5, 0.0]",8.336737030053767,6.057216644287109,0.2437995744003274,1.2288359186440287,-2.280158539176112,0.08835999295115471,0.0,0.08835999295115471,0.0
55.489675,"[298.99163818359375, 7.886075973510742, 0.0]","[300.1714782714844, 4.5, 0.0]",8.341624553241198,6.0627994537353525,0.2443761593715621,1.181292710699131,-2.2795203857666575,0.08853575214743614,0.0,0.08853575214743614,0.0
55.509385,"[299.1583557128906, 7.888786792755127, 0.0]","[300.2921142578125, 4.5, 0.0]",8.346581355348928,6.068488597869873,0.2478401053864765,1.1351924545479333,-2.2788250995058457,0.0897771492600441,0.0,0.0897771492600441,0.0
55.528447,"[299.3251647949219, 7.89157247543335, 0.0]","[300.4130554199219, 4.5, 0.0]",8.351550545100249,6.075479984283447,0.24845948756606617,1.0875437143268993,-2.2780927574790546,0.09000364691019058,0.0,0.09000364691019058,0.0
55.552076,"[299.4920654296875, 7.89443302154541, 0.0]","[300.53948974609375, 4.5, 0.0]",8.3565313290518,6.082790374755859,0.24903919757752746,1.0401126800533267,-2.2760705608168017,0.09025339968502522,0.0,0.09025339968502522,0.0
55.569943,"[299.6590576171875, 7.897368431091309, 0.0]","[300.656982421875, 4.5, 0.0]",8.3615284448304,6.0895819664001465,0.24985578893002014,0.998085372558082,-2.27374095429594,0.09052172303199768,0.0,0.09052172303199768,0.0
55.59103,"[299.826171875, 7.900378227233887, 0.0]","[300.77935791015625, 4.5, 0.0]",8.366669212651857,6.096656322479248,0.2570383910728502,0.9470279708030502,-2.2719464784302534,0.09308891370892525,0.0,0.09308891370892525,0.0
55.610243,"[299.9933776855469, 7.9034624099731445, 0.0]","[300.90093994140625, 4.5, 0.0]",8.371816260392373,6.10388708114624,0.2573523870258221,0.900730640042221,-2.270012890172609,0.09326482191681862,0.0,0.09326482191681862,0.0
55.628941,"[300.1606750488281, 7.906620502471924, 0.0]","[301.0230712890625, 4.5, 0.0]",8.376975758704585,6.112674713134766,0.2579749156105926,0.8535486303614219,-2.267929179246133,0.09346848353743553,0.0,0.09346848353743553,0.0
55.650765,"[300.3280944824219, 7.909852504730225, 0.0]","[301.1468200683594, 4.5, 0.0]",8.382147206772537,6.121580600738525,0.25857240339757226,0.8068281439288509,-2.2643010455698196,0.09369498118758202,0.0,0.09369498118758202,0.0
55.669191,"[300.49560546875, 7.913157939910889, 0.0]","[301.2684631347656, 4.5, 0.0]",8.387333433585745,6.130334854125977,0.2593113406604175,0.7616033797388546,-2.2605666060340113,0.09393877349793911,0.0,0.09393877349793911,0.0
55.690057,"[300.6632080078125, 7.9165358543396, 0.0]","[301.3916015625, 4.5, 0.0]",8.392534723876613,6.139194965362549,0.2600645145434122,0.7141835369291749,-2.2569985794597685,0.09419475682079792,0.0,0.09419475682079792,0.0
55.710378,"[300.8309326171875, 7.919984340667725, 0.0]","[301.5140686035156, 4.5, 0.0]",8.398017315512373,6.148230075836182,0.2741295817879852,0.6681705116232776,-2.2533397585140644,0.09926014579832554,0.0,0.09926014579832554,0.0
55.728758,"[300.9987487792969, 7.923501014709473, 0.0]","[301.6368408203125, 4.5, 0.0]",8.403506855971031,6.158942699432373,0.2744770229329063,0.6213728295428006,-2.2497872396761913,0.09939470328390598,0.0,0.09939470328390598,0.0
55.754209,"[301.1666564941406, 7.927083492279053, 0.0]","[301.7653503417969, 4.5, 0.0]",8.409005985741263,6.170154571533203,0.2749564885116129,0.5747992566166511,-2.244564156538658,0.09955259971320629,0.0,0.09955259971320629,0.0
55.769771,"[301.3346862792969, 7.930727481842041, 0.0]","[301.8836364746094, 4.5, 0.0]",8.414517548295578,6.180477142333984,0.27557812771572543,0.5338850873081539,-2.23885141420806,0.09972965344786644,0.0,0.09972965344786644,0.0
55.792719,"[301.5028381347656, 7.934429168701172, 0.0]","[302.00848388671875, 4.5, 0.0]",8.420484481464445,6.191370010375977,0.2983466584433714,,,0.10794899426400661,0.0,0.10794899426400661,0.0
55.810149,"[301.67108154296875, 7.938182830810547, 0.0]","[302.1313171386719, 4.5, 0.0]",8.426458472125923,6.2056450843811035,0.2986995330738651,,,0.10811746120452881,0.0,0.10811746120452881,0.0
55.829715,"[301.8394470214844, 7.941982746124268, 0.0]","[302.25616455078125, 4.5, 0.0]",8.432444240192389,6.211872100830078,0.29928840332331674,,,0.10829278267920017,0.0,0.10829278267920017,0.0
55.849132,"[302.0079345703125, 7.945821285247803, 0.0]","[302.381591796875, 4.5, 0.0]",8.438445043158907,6.2314887046813965,0.30004014832591963,,,0.10859186761081219,0.0,0.10859186761081219,0.0
55.869787,"[302.1765441894531, 7.9496917724609375, 0.0]","[302.50604248046875, 4.5, 0.0]",8.444455394965551,6.237674236297607,0.3005175903322055,,,0.10876563377678394,0.0,0.10876563377678394,0.0
55.889266,"[302.34527587890625, 7.953587055206299, 0.0]","[302.630615234375, 4.5, 0.0]",8.450484916720354,6.257204055786133,0.3014760877401379,,,0.1091151125729084,0.0,0.1091151125729084,0.0
55.90998,"[302.5141296386719, 7.957500457763672, 0.0]","[302.755126953125, 4.5, 0.0]",8.485008334521561,6.263615131378175,1.7261708900603523,,,0.625,0.0,0.625,0.0
55.929268,"[302.68310546875, 7.961426734924316, 0.0]","[302.88134765625, 4.5, 0.0]",8.51953041240137,6.285274028778076,1.726103893990416,,,0.625,0.0,0.625,0.0
55.949768,"[302.8527526855469, 7.965374946594238, 0.0]","[303.0076599121094, 4.5, 0.0]",8.554052045896464,6.293610572814941,1.7260816747547203,,,0.625,0.0,0.625,0.0
55.969004,"[303.0231018066406, 7.969339847564697, 0.0]","[303.1340026855469, 4.5, 0.0]",8.58857301600879,6.315284729003906,1.7260485056162622,,,0.625,0.0,0.625,0.0
55.99148,"[303.1941223144531, 7.973318099975586, 0.0]","[303.2606506347656, 4.5, 0.0]",8.623094315476884,6.323659896850586,1.7260649734047284,,,0.625,0.0,0.625,0.0
56.01232,"[303.3658447265625, 7.9773077964782715, 0.0]","[303.3885192871094, 4.5, 0.0]",8.657614326275052,6.345766067504883,1.7260005399084122,,,0.625,0.0,0.625,0.0
56.028751,"[303.53826904296875, 7.9813055992126465, 0.0]","[303.51397705078125, 4.5, 0.0]",8.69213471690703,6.355878829956055,1.7260195315989435,,,0.625,0.0,0.625,0.0
56.05027,"[303.71136474609375, 7.9853105545043945, 0.0]","[303.6424865722656, 4.5, 0.0]",8.726656587364534,6.379727840423584,1.7260935228751606,,,0.625,0.0,0.625,0.0
56.069278,"[303.8851623535156, 7.989324569702148, 0.0]","[303.7690124511719, 4.5, 0.0]",8.761177173666818,6.389984607696533,1.726029315114186,,,0.625,0.0,0.625,0.0
56.09432,"[304.0596618652344, 7.993351936340332, 0.0]","[303.90155029296875, 4.5, 0.0]",8.79569714062272,6.414373397827148,1.7259983477950769,,,0.625,0.0,0.625,0.0
56.11263,"[304.2348327636719, 7.997395038604736, 0.0]","[304.02471923828125, 4.5, 0.0]",8.83021780623262,6.4243717193603525,1.7260332804950096,,,0.625,0.0,0.625,0.0
56.128671,"[304.41070556640625, 8.001455307006836, 0.0]","[304.1536560058594, 4.5, 0.0]",8.86473886458392,6.450008869171143,1.726052917565024,,,0.625,0.0,0.625,0.0
56.151811,"[304.5872497558594, 8.005533218383789, 0.0]","[304.2847900390625, 4.5, 0.0]",8.899260137811275,6.462640762329102,1.7260636613677605,,,0.625,0.0,0.625,0.0
56.171014,"[304.7644958496094, 8.009628295898438, 0.0]","[304.41314697265625, 4.5, 0.0]",8.891988303680687,6.488192558288574,-0.3635917065293981,,,0.0,-0.0,0.0,-0.0
56.191815,"[304.94244384765625, 8.013741493225098, 0.0]","[304.54345703125, 4.5, 0.0]",8.884714186508068,6.500704288482666,-0.3637058586309472,,,0.0,-0.0,0.0,-0.0
56.209737,"[305.1202392578125, 8.017853736877441, 0.0]","[304.6730041503906, 4.5, 0.0]",8.87744171390533,6.526594161987305,-0.3636236301368889,,,0.0,-0.0,0.0,-0.0
56.228884,"[305.2978820800781, 8.021965026855469, 0.0]","[304.8039855957031, 4.5, 0.0]",8.870169031123579,6.540623664855958,-0.36363413908757636,,,0.0,-0.0,0.0,-0.0
56.248839,"[305.4753723144531, 8.02607536315918, 0.0]","[304.9366455078125, 4.5, 0.0]",8.86289614204284,6.568251132965088,-0.3636444540369155,,,0.0,-0.0,0.0,-0.0
56.268419,"[305.6527404785156, 8.030183792114258, 0.0]","[305.0673828125, 4.5, 0.0]",8.855623031928461,6.582240581512451,-0.36365550571897387,,,0.0,-0.0,0.0,-0.0
56.290886,"[305.8299560546875, 8.034290313720703, 0.0]","[305.199462890625, 4.5, 0.0]",8.848349691582353,6.609776020050049,-0.3636670173054135,,,0.0,-0.0,0.0,-0.0
56.310224,"[306.00701904296875, 8.038394927978516, 0.0]","[305.33056640625, 4.5, 0.0]",8.841078046304261,6.627274513244629,-0.3635822639045827,,,0.0,-0.0,0.0,-0.0
56.329168,"[306.1839294433594, 8.042496681213379, 0.0]","[305.4640197753906, 4.5, 0.0]",8.833806198093043,6.649442672729492,-0.36359241056089786,,,0.0,-0.0,0.0,-0.0
56.350127,"[306.3607177734375, 8.04659652709961, 0.0]","[305.5987548828125, 4.5, 0.0]",8.826534148904887,6.671816825866699,-0.363602459407808,,,0.0,-0.0,0.0,-0.0
56.368886,"[306.537353515625, 8.05069351196289, 0.0]","[305.73211669921875, 4.5, 0.0]",8.819261923536098,6.693965435028076,-0.36361126843944547,,,0.0,-0.0,0.0,-0.0
56.389564,"[306.7138366699219, 8.054787635803223, 0.0]","[305.8659362792969, 4.5, 0.0]",8.811989545432988,6.716192245483398,-0.363618905155505,,,0.0,-0.0,0.0,-0.0
56.409213,"[306.8901672363281, 8.058878898620605, 0.0]","[305.9996337890625, 4.5, 0.0]",8.804717029077462,6.738456249237062,-0.3636258177762919,,,0.0,-0.0,0.0,-0.0
56.430385,"[307.06634521484375, 8.062967300415039, 0.0]","[306.1350402832031, 4.5, 0.0]",8.797444396573182,6.761489391326904,-0.3636316252140226,,,0.0,-0.0,0.0,-0.0
